id,name,time,text
4685818059556402,早睡让世界更美好,Sun Sep 26 23:19:06 +0800 2021,#女子怀孕七个月被公司称没产假劝退#所以谁爱生谁生咯，我又不傻
4685817223843728,我是你的痱子粉吧,Sun Sep 26 23:15:47 +0800 2021,#女子怀孕七个月被公司称没产假劝退#不结婚保平安
4685817115052908,yymak12261229,Sun Sep 26 23:15:21 +0800 2021,孕期#女子怀孕七个月被公司称没产假劝退#无论正式或临时员工在孕期及哺乳期，企业都不能辞退，辞退孕期员工触犯劳动法。
4685739851514942,浪漫欢愉-,Sun Sep 26 18:08:20 +0800 2021,#女子怀孕七个月被公司称没产假劝退#公司这种做法就有点太不厚道了吧 这样下去谁还敢生孩子啊真的是奇葩年年有 这种做法只会让越来越多人不敢结婚生孩子了
4685814997191063,优秀的普通打工人,Sun Sep 26 23:06:56 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#不要小看女性。 作为一个企业，要相信女性的力量，维护女性正当权利。
产假那几天算什么？劝退就有点弱智了，女性归来只会产生比你想象得更大的效益。"
4685814376172457,北安检察,Sun Sep 26 23:04:28 +0800 2021,#普法课堂# 【这些孕产期的法律常识，一定要知道】#女子怀孕七个月被公司称没产假劝退# 引关注。关于孕期、产期、哺乳期的法律常识，你知道多少？戳图了解下↓↓转给你关心的她！
4685814100136014,沐卿笑,Sun Sep 26 23:03:22 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
女人永远不要结婚不要生孩子，儿孙自有儿孙福，没有儿孙我享福"
4685769844722415,妙语喵言,Sun Sep 26 20:07:31 +0800 2021,#女子怀孕七个月被公司称没产假劝退#还生啥三胎，一胎都别生了。姐妹们快逃啊[开学季]
4685813625651469,沙拉酱仔,Sun Sep 26 23:01:28 +0800 2021,#女子怀孕七个月被公司称没产假劝退#要不现在女性没办法结婚。我认识的要么独立自强自己买房买车高工资，在北京大城市努力打拼，30多奔四十找不到结婚的。要么就是结婚了带孩子，因为生孩子耽误了个人发展，带孩子也不愿意出门了，养孩子花销大，给自己也不买衣服化妆品了。现在又想有家庭又想有好工作，还要三胎，这怎么完成啊
4685813152223252,余景地-YJD,Sun Sep 26 22:59:36 +0800 2021,#女子怀孕七个月被公司称没产假劝退#太难了吧真的。。。难道怀孕的女人就只配做家庭主妇了么?想不明白
4685731962296417,荔枝味薄荷糖ins,Sun Sep 26 17:36:59 +0800 2021,#女子怀孕七个月被公司称没产假劝退#还三胎政策了，这谁敢生，让男人来生吧
4685812518096755,不长豆豆的lucky可爱锦鲤,Sun Sep 26 22:57:05 +0800 2021,#女子怀孕七个月被公司称没产假劝退# 劳动法真的藐视，就这还三胎…… 除非家里有矿
4685812400921494,祝你事事顺心天天开心,Sun Sep 26 22:56:37 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
把女的都搞回家生孩子，二胎三胎四胎五胎，然后出轨再找再甩"
4685810371395859,拾光从没来,Sun Sep 26 22:48:32 +0800 2021,#女子怀孕七个月被公司称没产假劝退#想当年，就因为我怀孕，我们整个部门的工资一直涨不上去，这也是我后来才知道的原因。六个月，我直接辞职！辞职的时候，大领导恶心地说，没想让你辞职！我那边刚走，我们不能留涨工资了。当时觉得自己特别对不起他们，害得他们少领了六个的钱！一般企业对孕妇都有成见
4685802259090452,琥珀月光_Polaris,Sun Sep 26 22:16:19 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
还鼓励生三胎！啧啧啧"
4685729675870357,ybb总会胜利,Sun Sep 26 17:27:53 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
嘻嘻还三胎呢....就这 谁敢生啊？
就这社会环境 开放三十胎都没人敢生呐"
4685808181970300,hodohod2021,Sun Sep 26 22:39:51 +0800 2021,#女子怀孕七个月被公司称没产假劝退#这就是开放三胎的态度？哦我忘了，他们的目的是把女的都敢回家生孩子。
4685724869461650,同爱社,Sun Sep 26 17:08:48 +0800 2021,#女子怀孕七个月被公司称没产假劝退#好的，请大家多生三胎
4685807124480464,S绿草青青,Sun Sep 26 22:35:38 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
哪个人不是妈妈十月怀胎，辛苦养大的呢？企业要发展，社会催着赶着让企业不断提高效率，最后女性怀孕带来的种种只有自己买单，根本解决不了问题，国家还要要多出政策，给企业减负，给年轻人减负，给女性多一点的保障。又想让女人独自自强，承担家庭责任，为社会贡献，又想让女人照顾家庭，青壮年时期多生育，怀孕生产休产假哺乳假，两年也就过去了，升职加薪基本也就无望了，养育孩子既需要钱也需要时间，又去指望谁呢，太多困难无解了……"
4685806985282714,雷吼D----Q,Sun Sep 26 22:35:05 +0800 2021,#女子怀孕七个月被公司称没产假劝退#，池.啊XC，A ZZ
4685806842939874,遇祺-M,Sun Sep 26 22:34:32 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
一边说着女性要独立自主，一边又鼓励妇女多生孩子，结果资本主义们就是这样过河拆桥，哈哈哈哈哈哈哈哈，是想笑死谁啊？？？？"
4685806188366396,小糖一直向前走,Sun Sep 26 22:31:56 +0800 2021,#女子怀孕七个月被公司称没产假劝退#[苦涩]感觉这样的企业有很多，我身边就有这样的人，怀孕了领导知道后各种看着人家不爽，想各种办法让人家干不下去｢(ﾟﾍﾟ)
4685806084036710,干鱼太婆zt,Sun Sep 26 22:31:31 +0800 2021,"#女子怀孕七个月被公司称没产假劝退# 女人怀胎十月拼命生下来的孩子默认随男姓，由于生孩子带来身体损伤和职场损失全都由女性承担。天下还有比这更不公平的事吗？
只要男人一天不承担生育带来的负面影响，职场女性歧视就永远无法得到解决。
强制要求男性休女性同样时长的产假育儿假，与女性错峰休假，承担照顾孩子的责任，才能彻底改善职场性别歧视。"
4685736748780107,盗墓笔记张起灵,Sun Sep 26 17:56:00 +0800 2021,#女子怀孕七个月被公司称没产假劝退#就这，天天还催人多生，还开放三胎，谁敢生啊没了工作自己没有收入以后在家没有地位，花钱看别人脸色，这也是天天热搜爆的，还是算了吧，可别生孩子，好好搞事业。
4685805728043690,力儿的妈2010,Sun Sep 26 22:30:05 +0800 2021,#女子怀孕七个月被公司称没产假劝退# 比较少见。
4685805265618937,不失礼的漂泊生长鸭_,Sun Sep 26 22:28:16 +0800 2021,#女子怀孕七个月被公司称没产假劝退#对女性恶意真大
4685805224203532,Mnemosyne6-,Sun Sep 26 22:28:06 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
我只想说，姐妹们…钱和事业最重要…专心搞事业吧"
4685805223937595,科技便当,Sun Sep 26 22:28:06 +0800 2021,#女子怀孕七个月被公司称没产假劝退# 真就是现实，好在生在网络时代，有媒体当做新闻材料！不然还没人理
4685804008116253,西安长安检察院,Sun Sep 26 22:23:16 +0800 2021,#女子怀孕七个月被公司称没产假劝退#【#辞退孕期员工违法#！
4685803852136967,抗毒妞儿_,Sun Sep 26 22:22:38 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
开放了三胎政策，被催生三胎，然后怀孕了还得被劝退，，，连产假都没，，"
4685803643470842,魏文律师,Sun Sep 26 22:21:48 +0800 2021,法律对女性职工孕期的保护 #女子怀孕七个月被公司称没产假劝退#
4685803370059528,曰月与卿卿,Sun Sep 26 22:20:44 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#

今天刚去领证，最多生一个。谁劝都没用，问就是优生优育。
新上任老公听话任劳任怨，公婆年轻明事理。
虽然双方家庭不富裕，但是总会越来越好。

现在女性真难，鼓励生三胎，公司也有自己的难处，工作就业难。
你不工作专职带娃。说你脱离社会跟老公没有共同语言，你老公出轨你活该。
你努力工作，说你不关心家庭，孩子叛逆不听话都怪你对孩子不够关心。
等等，总归是你的错"
4685802817192244,若人先生,Sun Sep 26 22:18:31 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#去法院告它，让它吃不了兜着走呗。

一百块钱，一分为二，这感情真好。
共患难是真的，有福同享也是真的。

…
我是是是若人先生 贵阳·宅吉"
4685802817192244,若人先生,Sun Sep 26 22:18:31 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#去法院告它，让它吃不了兜着走呗。

一百块钱，一分为二，这感情真好。
共患难是真的，有福同享也是真的。

…
我是是是若人先生 贵阳·宅吉"
4685802661742174,浅戈_77,Sun Sep 26 22:17:55 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
怀孕意味着失业，企业一般不会开除你，而是逼你主动辞职 (事业单位除外)"
4685802568681586,醒不来的梦1111,Sun Sep 26 22:17:33 +0800 2021,#女子怀孕七个月被公司称没产假劝退#这样的企业应该还多着呢
4685802170748313,K-ink70,Sun Sep 26 22:15:58 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
老板要是无良起来，简直都不能称之为人，偏偏这种老板还很多"
4685802073754284,尙方,Sun Sep 26 22:15:35 +0800 2021,#女子怀孕七个月被公司称没产假劝退#公司应该正常为员工缴纳生育险吧？具体情况不太了解，但是，在女职工怀孕七个月时劝退，那是妥妥的违法了。现在很多企业求存也很不容易，作为怀孕的女职工就更难了，但现在这个结似乎很难解开。
4685794209958611,小西本兮,Sun Sep 26 21:44:20 +0800 2021,#女子怀孕七个月被公司称没产假劝退#一边提倡三胎！一边说保障女性职工生育权利！一边说开放女性和男性的产假，这才是三胎政策的的开始呢！换来的是什么？这样的事情在社会上还有多少？？果然不婚不育最幸福
4685800723448026,漫步遂文_,Sun Sep 26 22:10:12 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
离大谱。"
4685799892978115,奶酪兔牙,Sun Sep 26 22:06:55 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
我同事之前被分配到乡下当老师 也是因为🤰被辞了 真就离谱"
4685799860472895,Salyu_Lulu,Sun Sep 26 22:06:47 +0800 2021,#女子怀孕七个月被公司称没产假劝退# 这都是因为现在企业老板越来越黑心
4685786467012633,-爱池番茄-,Sun Sep 26 21:13:34 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
就无语…一边鼓励女性多生，一边又这样吃人血馒头。。闹成这样了才说尊重女性？早干嘛了"
4685797313743171,烊烊不要跟別人走喔_,Sun Sep 26 21:56:40 +0800 2021,#女子怀孕七个月被公司称没产假劝退#每天一个恐婚恐孕小技巧 给准妈妈的基础保障都做不到谁还敢生三胎啊[哆啦A夢害怕]
4685797015683481,淑女本淑呀,Sun Sep 26 21:55:28 +0800 2021,#女子怀孕七个月被公司称没产假劝退#呵呵呵呵呵，鼓励生育却不给保障，呕了
4685797008343758,做手机副业创业暴富的柠檬吖,Sun Sep 26 21:55:26 +0800 2021,"#女子怀孕七个月被公司称没产假劝退# 这种企业的做法真的挺不地道的，孕妇必要时刻一定要用法律的武器保护自己。
但是现在说实话，我自己也是开公司的，公司老板又要考虑的也不一样。考虑效率，人工成本等等。
所以从中间的身份讲，企业换位思考，员工不要因为怀孕而误工，多多理解吧。
在家里，没有固定收入便会被嫌弃，时间长了这些所谓的全职太太自然就会被冷嘲热讽。所以女孩子最好能有个副业，任何时候可以掌握话语权。
这是我的一点点🤏小建议。强大自己就是解决问题的核心。———— 一个备孕中的创业者 广州"
4685781391643213,一把脑瓜子,Sun Sep 26 20:53:24 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
一边边鼓吹女性生三胎
一边却不能保障好女性的权益 有效遏制职场歧视的蔓延
反而让企业那边觉得孕妇麻烦 孕假期间不能给公司创造效益还得让他们支付工资 结果就是在面试时加重性别歧视
资本家确实可恶 但是跟他们谈条件得讲究章法呀
不然谁敢去响应你这三胎政策"
4685796416948069,帕罗xetine,Sun Sep 26 21:53:06 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
如果是劳务派遣的情况，用工单位也要依法提供劳动保护的。三期女职工不可以随意解雇的，而且用人单位也还要履行对该劳动者的保护义务。
劳务派遣用工的现象很多，人家不是什么所谓的大众口中的临时工，他们跟签订劳务合同的那种人员还是有区别的，粗到他们的公司，细到他们的权利义务。别整天指望着以临时工为借口就侵犯他人的合法权益。"
4685743404617303,健识局,Sun Sep 26 18:22:27 +0800 2021,#女子怀孕七个月被公司称没产假劝退# 此行为违法！按照《妇女权益保护法》第27条规定，任何单位不得因怀孕产假哺乳等情形辞退女职工；健识局问问大家，你们的入职体检会检查或变相检查怀孕情况吗？ 网页链接
4685736492664250,真实故事计划,Sun Sep 26 17:54:59 +0800 2021,"#女子怀孕七个月被公司称没产假劝退# 生育对于女性的代价，不仅仅是肉体上的痛苦，她们的事业和未来也被摆在了最岌岌可危的地带。

我们曾和几位全职带娃后重返职场的女性聊了聊，她们比普通人更为谨慎而坚硬地拼搏着。

职场普遍盛行的歧视，让她们普遍失去了更好的工作机会和收入；

传统思想中对于女性顾家的要求，加剧了职场女性们兼顾事业和家庭的艰辛；

而想要证明自己、担心拖累他人的压力，成为了焦虑的源泉。"
4685795682946140,·景兔出逃记·,Sun Sep 26 21:50:11 +0800 2021,#女子怀孕七个月被公司称没产假劝退#那三胎就算了吧 这公司没人管的吗 起码先保证妇女工作吧
4685736249136697,小东c呀耶,Sun Sep 26 17:54:01 +0800 2021,#女子怀孕七个月被公司称没产假劝退#就这还三胎，三你妈个比
4685735947666855,xx徐娘半老xx,Sun Sep 26 17:52:49 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
我今年才24岁，在面试时几乎每家公司都会问什么时候结婚什么时候要孩子了
还有前同事因为怀孕，部门整体加薪的时候就没带她。
可能就是因为类似原因女性越来越不愿意生孩子吧"
4685738371452023,希澈的猫,Sun Sep 26 18:02:27 +0800 2021,#女子怀孕七个月被公司称没产假劝退#就这样还开放三胎？？？先保证妇女的基本权益吧！！！
4685793371888023,新余发布,Sun Sep 26 21:41:00 +0800 2021,#女子怀孕七个月被公司称没产假劝退#【必知！关于工资、休假、加班、补贴相关法律规定！】 女性保障，节假日等，事关你的权益！
4685793136214141,竹外桃花斜,Sun Sep 26 21:40:03 +0800 2021,#女子怀孕七个月被公司称没产假劝退#支持男女轮流各休三个月产假，既然决定生养孩子，双方就都得履行责任和义务并且承担就业风险。
4685792553732929,tree19412,Sun Sep 26 21:37:45 +0800 2021,"#女子怀孕七个月被公司称没产假劝退# 这种事情一看就是在郑州，郑州企业太丢人了 。
人多工资少，各种恶心事情。
我都觉得丢人
无语，只怕全国只有河南工资低事多吧，哈哈哈 郑州·CBD商务区"
4685792432099915,时光时光你慢些走,Sun Sep 26 21:37:16 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#漂亮了快乐地方任务从小到大责任人天天天天让人
wq他也伊伊"
4685791776997403,甜妹dcghn,Sun Sep 26 21:34:39 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
无语住了，真的非常无语。
很小的事情就可以看出来，我们学校男生宿舍条件比女生宿舍好，快递站也在男生宿舍旁边。"
4685791169087617,Not_for_broadcast,Sun Sep 26 21:32:15 +0800 2021,#女子怀孕七个月被公司称没产假劝退#想换个宿舍（读博了还倒霉催的住在四人间，爬梯），辅导员说，不能因为你怀孕了就对学校提要求，是你自己不愿意休学的，潜台词“自己受着吧”。俺就装作不晓得那份不休学声明没有法律效力吧
4685790565106078,原来小丑竟是我,Sun Sep 26 21:29:50 +0800 2021,#女子怀孕七个月被公司称没产假劝退#那这还怎么生三胎？
4685790297459539,楚楚吹绵,Sun Sep 26 21:28:47 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
所以二胎三胎不是那么容易想生就生的吧"
4685777390799803,做点好事_,Sun Sep 26 20:37:30 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
不生孩子 b事没有"
4685780235064281,贯虹之槊,Sun Sep 26 20:48:48 +0800 2021,#女子怀孕七个月被公司称没产假劝退#我能说活该吗有些女人上班没几天就怀孕生孩子去了，她拍拍屁股跑去生娃，薪资保险都甩给公司负担，你知道某些小企业才赚几个钱？每招一个人都是成本ok？被开除了就闹事，这样直接导致以后的老板越来越不愿意招女生……爱生娃你专门回家生啊多生几个当英雄母亲大家还给你点赞，别祸害同事和老板了好吗？
4685789578922688,爱曲艺的菇凉,Sun Sep 26 21:25:56 +0800 2021,#女子怀孕七个月被公司称没产假劝退#说白了，还得出政策，怀孕员工的工资等费用成本这一块可以抵扣shui之类的，才行，但是同时也要避免那些钻空子的toushui漏shui的。
4685761959693094,laughlan,Sun Sep 26 19:36:11 +0800 2021,#女子怀孕七个月被公司称没产假劝退#这下好了 大家都不想生了
4685789000632626,我是哈天,Sun Sep 26 21:23:38 +0800 2021,#女子怀孕七个月被公司称没产假劝退#这公司是顶风作案？
4685756503425699,Book思议兔,Sun Sep 26 19:14:29 +0800 2021,#女子怀孕七个月被公司称没产假劝退#建议像鼓励应届毕业生就业一样。增加女员工比例可以免税。 否则，感觉政策力度一般。 济南·玫瑰花园
4685788270561171,奥奥和心荷的秘密,Sun Sep 26 21:20:44 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
这没人管吗？？又让人多生，又让人没工作，这可咋整……"
4685769334064653,糕饼店的梵琳吖,Sun Sep 26 20:05:29 +0800 2021,#女子怀孕七个月被公司称没产假劝退#生三胎的，要么有钱，要么勇士。
4685788111967538,渝剑飘尘,Sun Sep 26 21:20:06 +0800 2021,#女子怀孕七个月被公司称没产假劝退#这个公司不执行、不遵守国家法律，是要准备独立么？
4685721586107480,hiAnon,Sun Sep 26 16:55:45 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
不仅仅是怀孕不怀孕的问题……因为有的会假定你3-5年内要怀孕所以直接不雇佣"
4685746219516720,涩大师s,Sun Sep 26 18:33:37 +0800 2021,一个被单位辞退者的自述，满满的无奈与无助 #幽默学园招新季##女子怀孕七个月被公司称没产假劝退# 涩大师s的微博视频
4685721586107480,hiAnon,Sun Sep 26 16:55:45 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
不仅仅是怀孕不怀孕的问题……因为有的会假定你3-5年内要怀孕所以直接不雇佣"
4685746219516720,涩大师s,Sun Sep 26 18:33:37 +0800 2021,一个被单位辞退者的自述，满满的无奈与无助 #幽默学园招新季##女子怀孕七个月被公司称没产假劝退# 涩大师s的微博视频
4685770483043417,你好像柚猫饼,Sun Sep 26 20:10:03 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#

如果想要真正落实三胎政策，女性工作首先得有保障吧。。。如果这样，谁还敢生孩子哇"
4685755928809737,红星新闻,Sun Sep 26 19:12:13 +0800 2021,#女子怀孕七个月被公司称没产假劝退#【9图了解女职工权益，还有多少病态的“怀孕审批”？】近日，河南郑州许女士告诉称自己已经怀孕七个半月了，公司却要因为外编人员没有产假2次劝退自己，且不给自己安排工作。无论何时何事，女性为社会做的付出，不该换来机会的不均。任何单位不得因女职工结婚、生育降低工资，予以辞退…9图了解女职工权益↓↓为她转发！
4685782936454500,凝key,Sun Sep 26 20:59:32 +0800 2021,#女子怀孕七个月被公司称没产假劝退#生。是为了响应国家号召，不管什么单位辞退什么人，这就是与国家政策唱反调我emo了，看了多数评论，100个人参与，就有99个人说普遍现象的，所以该怎么办
4685770932096983,浅夏依旧CH,Sun Sep 26 20:11:50 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
就这
还鼓励生三胎
生一胎就会丢了工作"
4685760248417482,爬坡哒哒,Sun Sep 26 19:29:23 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
职场女性的空间，将越来越狭小，代价也越来越大，就挺绝望的"
4685722706250229,36氪,Sun Sep 26 17:00:12 +0800 2021,"【#氪星播报# | 9月26日午间都有哪些#今日大事件#？】
Top3大新闻
1、#女子怀孕七个月被公司称没产假劝退#，公司：外编人员没有产假
2、#乡村教师失去左手坚守讲台15年#：我喜欢跟孩子们在一起
3、#16岁初中女生获全运会霹雳舞冠军#，将备战2024年巴黎奥运会

科技财经互联网热点
1、#三峡集团总部迁回武汉#，带来超5500亿元“大礼包”
2、#沈阳中介不得用学区房名义挂牌二手房#，不得抬高报价
3、#上海价格虚高学区房挤掉300万水分#，投资客淡出
4、据网友反映，#iPhone13拍照有马赛克#

还有哪些其他要闻
1、#儿子被卡洗衣机妈妈先拍视频#，发现拉不出来才打119
2、#樊振东第三次晋级全运会男单决赛#，今晚将冲击男单的冠军
3、#12岁女孩误食烧碱一个月瘦20斤#，目前正在接受后续修复治疗
4、#南宁新增感染者隔离期满两次核酸阴性#
5、奇奇怪怪知识增加了，#丹顶鹤的丹顶是由脱发造成#
6、#民警追哭瘾君子后凡尔赛式发言# ：故意跑慢点，慢慢耗他体力
7、#1米8女孩隆鼻后鼻孔歪了#：别人一抬头就看见
8、广东发布节电倡议书：#广东倡议3层办公楼以下停用电梯#
9、#王曼昱车晓曦进全运女双决赛#"
4685785628935194,你好吗北北,Sun Sep 26 21:10:13 +0800 2021,#女子怀孕七个月被公司称没产假劝退#@你好吗北北：我公司就是 因为最近怀孕的多，部门新来的姑娘马上就要过适应期了，结果被劝退了！原因竟然是，因为她是女生，怕怀孕！！！前提人家连男朋友都没有呢，就被这样…关键这样的企业应该非常非常多吧？？就这样国家还提倡生三胎？这样的大环境女人哪敢生孩子？哎… 北京·北店嘉园
4685777461577502,雅典NANA,Sun Sep 26 20:37:47 +0800 2021,#女子怀孕七个月被公司称没产假劝退# 就这，还想让人生三胎呢？
4685784529242384,百诺恩猪猪,Sun Sep 26 21:05:52 +0800 2021,#女子怀孕七个月被公司称没产假劝退#我之前工作的一家公司，周末两天要排班值班，只能调休不算加班，国庆7不给放假，工资就是平时的工资，没有按国家规定给三倍，如果国庆期间休假要扣掉当天工资的70%，见过不要脸的，没见过这么不要脸的！
4685772763956178,朵尔雨兮,Sun Sep 26 20:19:07 +0800 2021,#女子怀孕七个月被公司称没产假劝退#就这还开放3胎？生了谁养？
4685734038735471,不想当野王的辅助不是一个好混子,Sun Sep 26 17:45:14 +0800 2021,#女子怀孕七个月被公司称没产假劝退#昨天还跟室友讨论说现在现在同龄女孩子当中想要结婚生孩子的应该不是很多，可不就是这么个理儿吗。读了那么多年学好不容易考了个好大学，找了份不错的工作，就因为生孩子就给毁了，凭什么？女性努力的终点不是为了结婚生孩子，谢谢
4685775617133465,HAHATINGLIU,Sun Sep 26 20:30:27 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
遇到过前前公司的一个小领导（女）跟另一个怀孕的组员说你要么去打掉，要么离职。就这，还要鼓励家庭生二胎，生三胎，生你奶奶个腿"
4685782760296751,茶梨茶梨y,Sun Sep 26 20:58:50 +0800 2021,#女子怀孕七个月被公司称没产假劝退#单位最近要招人，听主管意思明确只要男的，但是又不能都限制性别，最终方案招四个，其中三个岗位限制男性，最后一个岗位不限女人何苦为难女人
4685781657193073,湖南高院,Sun Sep 26 20:54:27 +0800 2021,【为女性就业权益转发】#女子怀孕七个月被公司称没产假劝退# 引关注。未婚女性不招、生育一孩女性不招…遇到这些情况该怎么办？女性为社会做的付出，不该换来机会的不均。不得因女职工怀孕、生育、哺乳降低工资、予以辞退…更多女性就业权益↓↓转！（人民日报） #普法课堂##职场#
4685759809062391,咬了口棉花糖,Sun Sep 26 19:27:38 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
还提倡三胎呢
怀都不敢怀啊这…"
4685733912907291,记得喝葡萄芋圆冻冻,Sun Sep 26 17:44:44 +0800 2021,#女子怀孕七个月被公司称没产假劝退#不给产假的企业跟要生三胎的专家打一架吧
4685777160114800,一个妙明奇妙的girl,Sun Sep 26 20:36:35 +0800 2021,#女子怀孕七个月被公司称没产假劝退#希望国家能重视这一块，我也是休产假期间各种劝退的。 宝鸡
4685780561170130,福清小圈子,Sun Sep 26 20:50:06 +0800 2021,#女子怀孕七个月被公司称没产假劝退#这样的公司就该狠狠的严惩，就因为是编外体制，就损害了怀孕女职工的合法权益。无论编内还是编外，职工还不是一样做事。相反，现实中编外的反而为单位出更多的力，而编内的似乎高高在上，动都不爱动。 福州·福清市阳下镇文化技术学校
4685767047384078,她玉和尘光,Sun Sep 26 19:56:24 +0800 2021,#女子怀孕七个月被公司称没产假劝退#所以结婚生孩子的女生越来越少了，谈恋爱可以，结婚就算了，生孩子更是大可不必
4685777294331516,·染尽人间色·,Sun Sep 26 20:37:07 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
三胎就留给有钱的人去生吧
普通老百姓生不起"
4685752606132389,糖醋pai骨,Sun Sep 26 18:59:01 +0800 2021,#女子怀孕七个月被公司称没产假劝退#没啥用的，这个社会对于女性工作就是充满恶意，我们新园长在今年4月份就说了，你怀孕了就自行辞职，我们没有产假，等你生完孩子了，如果我们园有空缺你再来的话我们优先考虑。这话是一位公立园园长说的。
4685753436603824,小刘爱吃锅包肉,Sun Sep 26 19:02:19 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#乌鸡鲅鱼
每日恐婚小技巧 沈阳·五里河公园"
4685776120451875,Cynthia浅浅哒,Sun Sep 26 20:32:27 +0800 2021,#女子怀孕七个月被公司称没产假劝退#幸好有“小莉帮忙”，帮助很多人解决了不公平待遇问题，要不只能吃哑巴亏了。给小莉点赞
4685775986495179,东西吸血鬼,Sun Sep 26 20:31:55 +0800 2021,#女子怀孕七个月被公司称没产假劝退#国家正在努力鼓励女性生孩子，看看社会大众是怎么干的！难怪女人不喜欢生孩子，还真是不能生，一生就丢工作，就得让男人养，男人就会因为养女人发脾气然后出轨。这个世界还真是对女人不友好。不结婚啥事没有。💩💩💩
4685724995551927,大昭不姓李,Sun Sep 26 17:09:17 +0800 2021,#女子怀孕七个月被公司称没产假劝退#怀孕七个月劝退，一个人的事，热度居然压过了东北的确限电，果然网络都是南方的 北京·西北旺
4685775005028051,双子90527,Sun Sep 26 20:28:01 +0800 2021,#女子怀孕七个月被公司称没产假劝退#国家难道不出手？应该严厉打击，这也是给妇女愿意生孩子的一个慰藉 肥城市
4685764757032807,未魑,Sun Sep 26 19:47:18 +0800 2021,#女子怀孕七个月被公司称没产假劝退# 还是要给男性等长的陪产假才行啊
4685773197280344,xiaoqun皮凯丘,Sun Sep 26 20:20:50 +0800 2021,#女子怀孕七个月被公司称没产假劝退#就这样国家提倡生育，不生最好，能不能对孕妇好点，不生了
4685773197280344,xiaoqun皮凯丘,Sun Sep 26 20:20:50 +0800 2021,#女子怀孕七个月被公司称没产假劝退#就这样国家提倡生育，不生最好，能不能对孕妇好点，不生了
4685773134108386,bepa要起飞啦,Sun Sep 26 20:20:35 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
就无语国家都大力提倡生娃，还有公司顶风作案，也是大胆"
4685757384231986,JA名,Sun Sep 26 19:18:00 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
我公司，从今年年初开始，在隔壁部门，陆续有休产假的，起步三个月，老板很贴心在楼下贴了告示：内有孕妇，请勿抽烟 广州"
4685739718348158,叠个纸飞机_,Sun Sep 26 18:07:48 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#

那这三胎还好有人要嘛
本来就挺排斥的 很多人不想要
而且压力那么多
现在这样更没人敢了"
4685772664605509,Agerstroeia,Sun Sep 26 20:18:43 +0800 2021,#女子怀孕七个月被公司称没产假劝退#这种趋势发展下去，女nxl大胜利，直接面试出柜
4685721505628528,路诞先生,Sun Sep 26 16:55:25 +0800 2021,#女子怀孕七个月被公司称没产假劝退#现在这些企业还在公然违法。
4685772089721565,吃喝玩乐嗨IN广州,Sun Sep 26 20:16:25 +0800 2021,#女子怀孕七个月被公司称没产假劝退#河南郑州：女子怀孕七个月，公司为此要把她开除。 邢台身边事的微博视频
4685754457131548,做梦想好事儿,Sun Sep 26 19:06:22 +0800 2021,#女子怀孕七个月被公司称没产假劝退#就这？绝了 社会什么时候才能消除对女性的偏见 如果未来所有的企业或者公司 都是这种潜规则 没有一个女性会选择生孩子 连自己的工作都不能够有把握 你怎么能确定能给孩子一个好的生活！
4685771887874272,美丽的江南丘陵,Sun Sep 26 20:15:38 +0800 2021,#女子怀孕七个月被公司称没产假劝退# 女人也太难了，既要工作，又要生孩子，还要照顾家庭
